       0.000000    -0.914959538190140   -0.398467869828782    0.063815360133733       5.13             1027
       0.100000    -0.915810866917674   -0.401475298463203   -0.010394265697021       3.58             1029
       0.100000    -0.938921001080559   -0.330667261544697    0.095323217908397       4.81             1011
       0.100000    -0.949329939202748   -0.299090786339391   -0.096526514803919       4.59              999
       0.100000    -0.914959538190140   -0.398467869828782    0.063815360133733       5.13             1027
       0.300000    -0.915810866917674   -0.401475298463203   -0.010394265697021       3.58             1029
       0.300000    -0.938921001080559   -0.330667261544697    0.095323217908397       4.81             1011
       0.300000    -0.949329939202748   -0.299090786339391   -0.096526514803919       4.59              999
       0.300000    -0.914959538190140   -0.398467869828782    0.063815360133733       5.13             1027
       0.400000    -0.915810866917674   -0.401475298463203   -0.010394265697021       3.58             1029
       0.400000    -0.949329939202748   -0.299090786339391   -0.096526514803919       4.59              999
       0.400000    -0.938921001080559   -0.330667261544697    0.095323217908397       4.81             1011
       0.400000    -0.914959538190140   -0.398467869828782    0.063815360133733       5.13             1027
       0.500000    -0.915810866917674   -0.401475298463203   -0.010394265697021       3.58             1029
       0.500000    -0.938921001080559   -0.330667261544697    0.095323217908397       4.81             1011
       0.500000    -0.949329939202748   -0.299090786339391   -0.096526514803919       4.59              999
       0.500000    -0.914959538190140   -0.398467869828782    0.063815360133733       5.13             1027
       0.600000    -0.915810866917674   -0.401475298463203   -0.010394265697021       3.58             1029
       0.600000    -0.949329939202748   -0.299090786339391   -0.096526514803919       4.59              999
       0.600000    -0.938921001080559   -0.330667261544697    0.095323217908397       4.81             1011
       0.600000    -0.914959538190140   -0.398467869828782    0.063815360133733       5.13             1027
       0.700000    -0.915810866917674   -0.401475298463203   -0.010394265697021       3.58             1029
       0.700000    -0.949329939202748   -0.299090786339391   -0.096526514803919       4.59              999
       0.700000    -0.938921001080559   -0.330667261544697    0.095323217908397       4.81             1011
       0.700000    -0.914959538190140   -0.398467869828782    0.063815360133733       5.13             1027
       0.800000    -0.915810866917674   -0.401475298463203   -0.010394265697021       3.58             1029
       0.800000    -0.949329939202748   -0.299090786339391   -0.096526514803919       4.59              999
       0.800000    -0.938921001080559   -0.330667261544697    0.095323217908397       4.81             1011
       0.800000    -0.914959538190140   -0.398467869828782    0.063815360133733       5.13             1027
       0.900000    -0.915810866917674   -0.401475298463203   -0.010394265697021       3.58             1029
       0.900000    -0.949329939202748   -0.299090786339391   -0.096526514803919       4.59              999
       0.900000    -0.938921001080559   -0.330667261544697    0.095323217908397       4.81             1011
       0.900000    -0.914959538190140   -0.398467869828782    0.063815360133733       5.13             1027
       1.000000    -0.915810866917674   -0.401475298463203   -0.010394265697021       3.58             1029
       1.000000    -0.938921001080559   -0.330667261544697    0.095323217908397       4.81             1011
       1.000000    -0.949329939202748   -0.299090786339391   -0.096526514803919       4.59              999
       1.000000    -0.914959538190140   -0.398467869828782    0.063815360133733       5.13             1027
       1.100000    -0.915810866917674   -0.401475298463203   -0.010394265697021       3.58             1029
       1.100000    -0.949329939202748   -0.299090786339391   -0.096526514803919       4.59              999
       1.100000    -0.938921001080559   -0.330667261544697    0.095323217908397       4.81             1011
       1.100000    -0.914959538190140   -0.398467869828782    0.063815360133733       5.13             1027
       1.200000    -0.915810866917674   -0.401475298463203   -0.010394265697021       3.58             1029
       1.200000    -0.938921001080559   -0.330667261544697    0.095323217908397       4.81             1011
       1.200000    -0.949329939202748   -0.299090786339391   -0.096526514803919       4.59              999
       1.200000    -0.914959538190140   -0.398467869828782    0.063815360133733       5.13             1027
